,tweetid,userid,user_display_name,user_screen_name,user_reported_location,user_profile_description,user_profile_url,follower_count,following_count,account_creation_date,account_language,tweet_language,tweet_text,tweet_time,tweet_client_name,in_reply_to_userid,in_reply_to_tweetid,quoted_tweet_tweetid,is_retweet,retweet_userid,retweet_tweetid,latitude,longitude,quote_count,reply_count,like_count,retweet_count,hashtags,urls,user_mentions
76667,735089251205926912,WbqCTVWm39a7AMI2Cxl0DZ7h1y50GpnGsednLtlE1hs=,WbqCTVWm39a7AMI2Cxl0DZ7h1y50GpnGsednLtlE1hs=,WbqCTVWm39a7AMI2Cxl0DZ7h1y50GpnGsednLtlE1hs=,"Санкт-Петербург, Россия",♠️,,41,44,2015-09-08,ru,en,"No questions, no problem ✔️",2016-05-24 12:45:00,Twitter for iPhone,,,,False,,,absent,absent,0,0,0,0,[],[],[]
76785,1064475135128862720,3601120683,"Архив студии карикатуры ""Чебурашка""",Of_Cheburashka,,Наш официальный аккаунт: @Of_Cheburashka_,,88601,73212,2015-09-09,ru,en,"Run, Macron, run! #MondayMotivation #19novembre #GiletsJaunes https://t.co/DDGH62RB3r",2018-11-19 11:07:00,Twitter Web Client,,,,False,,,absent,absent,1,1,12,9,"['MondayMotivation', '19novembre', 'GiletsJaunes']",[],[]
77334,1065959570839937026,912599581820637184,Expo 2025 Russia,expo2025russia,,The official page of the Russian bid for Expo 2025,https://t.co/SLKSvL0qEF,40938,9,2017-09-26,ru,en,"Alexander Chernov
“In 2025, each participant will have a platform to express their unique vision of the theme, share their art, culture, scientific and technological achievements and other contribution to global progress.”",2018-11-23 13:25:00,Twitter for iPhone,,,,False,,,absent,absent,0,0,3,1,[],[],[]
78240,1004014870596083712,912599581820637184,Expo 2025 Russia,expo2025russia,,The official page of the Russian bid for Expo 2025,https://t.co/SLKSvL0qEF,40938,9,2017-09-26,ru,en,"Night aerial photography of Ekaterinburg
#Expo2025Russia #Ekaterinburg2025 https://t.co/FQ50c6PlcS",2018-06-05 14:59:00,Twitter Web Client,,,,False,,,absent,absent,1,0,18,5,"['Expo2025Russia', 'Ekaterinburg2025']",[],[]
78828,789596655540633600,3305576818,Я тебя хочу [18+],irealywantu,,,,153445,26,2015-06-01,ru,en,Good Meowing :3 https://t.co/6Eab2ZOysU,2016-10-21 22:38:00,get-tweets.info07,,,,False,,,absent,absent,0,0,87,29,[],[],[]
79647,603901532321533953,kXFgx3LtVtSeuEDSstzJClaUxrj7SixXLvk6YXe74=,kXFgx3LtVtSeuEDSstzJClaUxrj7SixXLvk6YXe74=,kXFgx3LtVtSeuEDSstzJClaUxrj7SixXLvk6YXe74=,,,,483,61,2015-05-28,ru,en,I posted a new photo to Facebook http://t.co/M3yF5GBzGq,2015-05-28 12:31:00,Facebook,,,,False,,,absent,absent,0,0,0,0,[],['http://fb.me/7f47TuVKv'],[]
80470,1010862632264400897,912599581820637184,Expo 2025 Russia,expo2025russia,,The official page of the Russian bid for Expo 2025,https://t.co/SLKSvL0qEF,40938,9,2017-09-26,ru,en,"Today Ekaterinburg hosts another match of the 2018 FIFA World Cup. This time it is a game between Japan and Senegal.

#expo2025 #FIFA2018 https://t.co/XFqCKHlocr",2018-06-24 12:30:00,Postmypost,,,,False,,,absent,absent,0,0,3,3,"['expo2025', 'FIFA2018']",[],[]
80473,971103731721924609,912599581820637184,Expo 2025 Russia,expo2025russia,,The official page of the Russian bid for Expo 2025,https://t.co/SLKSvL0qEF,40938,9,2017-09-26,ru,en,"During a working visit to the Ural region, President Vladimir Putin found out more about the Russian bid to host World EXPO 2025 and gave it his seal of approval
https://t.co/1J4ewBUqt3 https://t.co/jD0sN7eC8E",2018-03-06 19:22:00,Twitter Web Client,,,,False,,,absent,absent,0,2,28,9,[],['https://exporussia2025.com/en/news/2425144'],[]
82495,1010485123651907584,912599581820637184,Expo 2025 Russia,expo2025russia,,The official page of the Russian bid for Expo 2025,https://t.co/SLKSvL0qEF,40938,9,2017-09-26,ru,en,"The rail and structural mill is one of the most productive. It manufactures more than 1,200 thousand tons of steel products every year. This amount would be enough to build a railroad from Moscow to Vladivostok.

#expo2025 https://t.co/prUvm7zC5j",2018-06-23 11:30:00,Postmypost,,,,False,,,absent,absent,0,0,7,4,['expo2025'],[],[]
82502,969214453530222592,912599581820637184,Expo 2025 Russia,expo2025russia,,The official page of the Russian bid for Expo 2025,https://t.co/SLKSvL0qEF,40938,9,2017-09-26,ru,en,"The Russian EXPO 2025 Bid Committee was a partner of Mike Tyson’s and Kostya Tszyu master class. The open training class offered by the legendary boxers brought together over 1,500 athletes, from the experienced to the very young, to the Palace of Team Sports in Ekaterinburg https://t.co/WdTC7T2iIm",2018-03-01 14:15:00,Twitter Web Client,,,,False,,,absent,absent,1,0,17,5,[],[],[]
82537,1010138494155608067,912599581820637184,Expo 2025 Russia,expo2025russia,,The official page of the Russian bid for Expo 2025,https://t.co/SLKSvL0qEF,40938,9,2017-09-26,ru,en,"Art Object Dedicated to Expo 2025 in Ekaterinburg Presented at UTRO Forum.

https://t.co/BqEp0NYt7c

#EXPO2025 https://t.co/cZmqr55SaB",2018-06-22 12:32:00,TweetDeck,,,,False,,,absent,absent,0,0,3,4,['EXPO2025'],['https://exporussia2025.com/en/news/3062934'],[]
82547,957146428371034112,912599581820637184,Expo 2025 Russia,expo2025russia,,The official page of the Russian bid for Expo 2025,https://t.co/SLKSvL0qEF,40938,9,2017-09-26,ru,en,I started a live stream on @YouTube: https://t.co/RpPXjzbOrc,2018-01-27 07:01:00,Google,,,,False,,,absent,absent,0,0,1,0,[],['http://youtu.be/4LDF4WYf1ZU?a'],['10228272']
84309,694992407025356800,WbqCTVWm39a7AMI2Cxl0DZ7h1y50GpnGsednLtlE1hs=,WbqCTVWm39a7AMI2Cxl0DZ7h1y50GpnGsednLtlE1hs=,WbqCTVWm39a7AMI2Cxl0DZ7h1y50GpnGsednLtlE1hs=,"Санкт-Петербург, Россия",♠️,,41,44,2015-09-08,ru,en,I'm at A&amp;I&amp;B apartment https://t.co/RC2SuSYczb,2016-02-03 21:14:00,Foursquare,,,,False,,,present,present,0,0,0,0,[],['https://www.swarmapp.com/c/8pCnm0298DI'],[]
84320,686231724293009408,WbqCTVWm39a7AMI2Cxl0DZ7h1y50GpnGsednLtlE1hs=,WbqCTVWm39a7AMI2Cxl0DZ7h1y50GpnGsednLtlE1hs=,WbqCTVWm39a7AMI2Cxl0DZ7h1y50GpnGsednLtlE1hs=,"Санкт-Петербург, Россия",♠️,,41,44,2015-09-08,ru,en,Black&amp;White https://t.co/TH8jw5YPGQ,2016-01-10 17:02:00,Twitter for iPhone,,,,False,,,absent,absent,0,0,0,0,[],[],[]
84322,673923118457556993,WbqCTVWm39a7AMI2Cxl0DZ7h1y50GpnGsednLtlE1hs=,WbqCTVWm39a7AMI2Cxl0DZ7h1y50GpnGsednLtlE1hs=,WbqCTVWm39a7AMI2Cxl0DZ7h1y50GpnGsednLtlE1hs=,"Санкт-Петербург, Россия",♠️,,41,44,2015-09-08,ru,en,Want a little bit miracle... https://t.co/BSQFTM3LWn,2015-12-07 17:52:00,Twitter for iPhone,,,,False,,,absent,absent,0,0,0,0,[],[],[]
84541,1010772040780050433,912599581820637184,Expo 2025 Russia,expo2025russia,,The official page of the Russian bid for Expo 2025,https://t.co/SLKSvL0qEF,40938,9,2017-09-26,ru,en,"Mountains and forests of the Ural fascinate with their majesty.
 
We have prepared for you a set of wallpapers for mobile gadgets; thus, the beauty of the Ural nature will not only stay in your heart, but also gladden your eye from time to time. https://t.co/BZJvEEYrdj",2018-06-24 06:30:00,Postmypost,,,,False,,,absent,absent,2,1,49,18,[],[],[]
84542,1013014472703823872,912599581820637184,Expo 2025 Russia,expo2025russia,,The official page of the Russian bid for Expo 2025,https://t.co/SLKSvL0qEF,40938,9,2017-09-26,ru,en,Some more wallpapers for your gadgets. These are the city views of Ekaterinburg! https://t.co/IBOcl64QVd,2018-06-30 11:00:00,Postmypost,,,,False,,,absent,absent,0,2,26,13,[],[],[]
84550,1003986545559441408,912599581820637184,Expo 2025 Russia,expo2025russia,,The official page of the Russian bid for Expo 2025,https://t.co/SLKSvL0qEF,40938,9,2017-09-26,ru,en,"Ekaterinburg is More Competitive than Baku and Osaka

It will cost foreign participants of Expo 2025 less to fly to the Ural capital than to other cities competing for the right to host the World Expo.
https://t.co/OR0SP4KTZn https://t.co/CIRPt65BCV",2018-06-05 13:07:00,Twitter Web Client,,,,False,,,absent,absent,2,0,5,3,[],['https://www.oblgazeta.ru/news/37424/'],[]
85182,647500738105618436,WbqCTVWm39a7AMI2Cxl0DZ7h1y50GpnGsednLtlE1hs=,WbqCTVWm39a7AMI2Cxl0DZ7h1y50GpnGsednLtlE1hs=,WbqCTVWm39a7AMI2Cxl0DZ7h1y50GpnGsednLtlE1hs=,"Санкт-Петербург, Россия",♠️,,41,44,2015-09-08,ru,en,Paradise http://t.co/PO0Sja53iM,2015-09-25 19:59:00,Twitter for iPhone,,,,False,,,absent,absent,0,0,0,0,[],[],[]
85189,761196066863808512,WbqCTVWm39a7AMI2Cxl0DZ7h1y50GpnGsednLtlE1hs=,WbqCTVWm39a7AMI2Cxl0DZ7h1y50GpnGsednLtlE1hs=,WbqCTVWm39a7AMI2Cxl0DZ7h1y50GpnGsednLtlE1hs=,"Санкт-Петербург, Россия",♠️,,41,44,2015-09-08,ru,en,My morning 🐱 https://t.co/5jJXKLcxp4,2016-08-04 13:44:00,Twitter for iPhone,,,,False,,,absent,absent,0,0,0,0,[],[],[]
87290,605291475493122048,kXFgx3LtVtSeuEDSstzJClaUxrj7SixXLvk6YXe74=,kXFgx3LtVtSeuEDSstzJClaUxrj7SixXLvk6YXe74=,kXFgx3LtVtSeuEDSstzJClaUxrj7SixXLvk6YXe74=,,,,483,61,2015-05-28,ru,en,I posted a new photo to Facebook http://t.co/haFWACoVSK,2015-06-01 08:35:00,Facebook,,,,False,,,absent,absent,0,0,0,0,[],['http://fb.me/7nlsGeKoP'],[]
87596,1007206903737454594,stgM8MDnz9vlAkclKx0p1AAiSFnFMrXjRGDkqoppIk=,stgM8MDnz9vlAkclKx0p1AAiSFnFMrXjRGDkqoppIk=,stgM8MDnz9vlAkclKx0p1AAiSFnFMrXjRGDkqoppIk=,,,,46,38,2017-06-29,ru,en,"What's up in Armenia? 

https://t.co/aHWr52NJIK",2018-06-14 10:23:00,TweetDeck,,,,False,,,absent,absent,0,0,0,0,[],['https://www.quora.com/Whats-up-in-Armenia/answer/Eugen-Strijenok-1'],[]
88710,900470534844153856,tEBUSHnIV3zsf6i6MtHx4iU5DTkb+fZibU9POhOxqQ=,tEBUSHnIV3zsf6i6MtHx4iU5DTkb+fZibU9POhOxqQ=,tEBUSHnIV3zsf6i6MtHx4iU5DTkb+fZibU9POhOxqQ=,,,,46,38,2017-06-29,ru,en,"Erdogan vows to 'chop off heads of traitors' at coup anniversary rally
https://t.co/Hbvl0pkUYY",2017-08-23 21:31:00,TweetDeck,,,,False,,,absent,absent,0,0,0,0,[],['http://leonkuravson.livejournal.com/177060.html'],[]
90252,964902232314572802,912599581820637184,Expo 2025 Russia,expo2025russia,,The official page of the Russian bid for Expo 2025,https://t.co/SLKSvL0qEF,40938,9,2017-09-26,ru,en,Ekaterinburg’s EXPO 2025 bid continues its debut around the world. Russia’s Bid Committee delegation is presently on a foreign mission in the Pacific https://t.co/dVgxv67Pfv,2018-02-17 16:39:00,Twitter Web Client,,,,False,,,absent,absent,0,0,19,1,[],[],[]
91787,973220561571794945,912599581820637184,Expo 2025 Russia,expo2025russia,,The official page of the Russian bid for Expo 2025,https://t.co/SLKSvL0qEF,40938,9,2017-09-26,ru,en,Russian television program ‘Vesti’ reports on the presentation of Russia’s Smart City concept for the 2025 World EXPO to President Vladimir Putin https://t.co/ZCrdFtufwK,2018-03-12 15:33:00,Twitter Web Client,,,,False,,,absent,absent,0,0,22,4,[],[],[]
91790,1002212783008702465,912599581820637184,Expo 2025 Russia,expo2025russia,,The official page of the Russian bid for Expo 2025,https://t.co/SLKSvL0qEF,40938,9,2017-09-26,ru,en,"High Intelligence in Healthy Body: Ekaterinburg Runs for Expo
Ekaterinburg as a candidate city to host the World Expo took part in the major country's marathon.

https://t.co/27FyPe3KLP",2018-05-31 15:38:00,Twitter Web Client,,,,False,,,absent,absent,0,2,4,5,[],['https://www.facebook.com/EXPO2025Russia/posts/221132415143509'],[]
91791,968865546338013184,912599581820637184,Expo 2025 Russia,expo2025russia,,The official page of the Russian bid for Expo 2025,https://t.co/SLKSvL0qEF,40938,9,2017-09-26,ru,en,"The Russian delegation, headed by Deputy Minister of Industry and Trade of the Russian Federation Georgy Kalamanov, presented Ekaterinburg's Bid for EXPO 2025 in Portugal https://t.co/VAUw7awl5i",2018-02-28 15:08:00,Twitter Web Client,,,,False,,,absent,absent,0,0,6,0,[],['https://exporussia2025.com/en/news/2382969'],[]
91819,1007172933075308544,912599581820637184,Expo 2025 Russia,expo2025russia,,The official page of the Russian bid for Expo 2025,https://t.co/SLKSvL0qEF,40938,9,2017-09-26,ru,en,"Not only developed transport and hotel infrastructure, but also an entire city to realize the educational and academic potential of our region shall be the World Expo legacy for the Ural residents.

Read more on our website: https://t.co/g1XPIAnDcV https://t.co/AvSeFe3xl4",2018-06-14 08:08:00,TweetDeck,,,,False,,,absent,absent,0,0,7,10,[],['https://exporussia2025.com/en/news/3010576'],[]
91858,900470534688866304,pg+7JdFelOXQphFBzYIyQ37vbaxNoEMD6FkqqrOtkA=,pg+7JdFelOXQphFBzYIyQ37vbaxNoEMD6FkqqrOtkA=,pg+7JdFelOXQphFBzYIyQ37vbaxNoEMD6FkqqrOtkA=,,,,46,38,2017-06-29,ru,en,"Erdogan vows to 'chop off heads of traitors' at coup anniversary rally
https://t.co/P3u6meikst",2017-08-23 21:31:00,TweetDeck,,,,False,,,absent,absent,0,0,0,0,[],['http://leonkuravson.livejournal.com/177060.html'],[]
92643,673885985239863296,WbqCTVWm39a7AMI2Cxl0DZ7h1y50GpnGsednLtlE1hs=,WbqCTVWm39a7AMI2Cxl0DZ7h1y50GpnGsednLtlE1hs=,WbqCTVWm39a7AMI2Cxl0DZ7h1y50GpnGsednLtlE1hs=,"Санкт-Петербург, Россия",♠️,,41,44,2015-09-08,ru,en,heartless,2015-12-07 15:25:00,Twitter for iPhone,,,,False,,,absent,absent,0,0,0,0,[],[],[]
92645,749344982868357120,WbqCTVWm39a7AMI2Cxl0DZ7h1y50GpnGsednLtlE1hs=,WbqCTVWm39a7AMI2Cxl0DZ7h1y50GpnGsednLtlE1hs=,WbqCTVWm39a7AMI2Cxl0DZ7h1y50GpnGsednLtlE1hs=,"Санкт-Петербург, Россия",♠️,,41,44,2015-09-08,ru,en,"🖕🏻okay, make some fun",2016-07-02 20:52:00,Twitter for iPhone,,,,False,,,absent,absent,0,0,0,0,[],[],[]
92941,1131469200734732289,s9wNi8i8ghtNu8V4gC2u6dxnqAzkoPFKz0zOwZSMil4=,s9wNi8i8ghtNu8V4gC2u6dxnqAzkoPFKz0zOwZSMil4=,s9wNi8i8ghtNu8V4gC2u6dxnqAzkoPFKz0zOwZSMil4=,"Санкт-Петербург, Россия",Free to play,https://t.co/N3IZErWqlK,49,344,2016-03-20,ru,en,My name is on the next mission to Mars: NASA's #Mars2020 Rover. Send your name too! https://t.co/p1zc3VdzKF,2019-05-23 07:57:00,Twitter Web Client,,,,False,,,absent,absent,0,1,0,0,['Mars2020'],['http://mars.nasa.gov/participate/send-your-name/mars2020/certificate/929958550097'],[]
93810,900470534659612673,PZa04R82F0dRyW6BYkMR2hzuz04cE544Fla93wEge9I=,PZa04R82F0dRyW6BYkMR2hzuz04cE544Fla93wEge9I=,PZa04R82F0dRyW6BYkMR2hzuz04cE544Fla93wEge9I=,,,,46,38,2017-06-29,ru,en,"Erdogan vows to 'chop off heads of traitors' at coup anniversary rally
https://t.co/gf1QirwP10",2017-08-23 21:31:00,TweetDeck,,,,False,,,absent,absent,0,0,0,0,[],['http://leonkuravson.livejournal.com/177060.html'],[]
93822,776124548605444096,WbqCTVWm39a7AMI2Cxl0DZ7h1y50GpnGsednLtlE1hs=,WbqCTVWm39a7AMI2Cxl0DZ7h1y50GpnGsednLtlE1hs=,WbqCTVWm39a7AMI2Cxl0DZ7h1y50GpnGsednLtlE1hs=,"Санкт-Петербург, Россия",♠️,,41,44,2015-09-08,ru,en,All the way up 🔛 https://t.co/xbUULvFajP,2016-09-14 18:24:00,Twitter for iPhone,,,,False,,,absent,absent,0,0,2,1,[],[],[]
93824,700259532975509504,WbqCTVWm39a7AMI2Cxl0DZ7h1y50GpnGsednLtlE1hs=,WbqCTVWm39a7AMI2Cxl0DZ7h1y50GpnGsednLtlE1hs=,WbqCTVWm39a7AMI2Cxl0DZ7h1y50GpnGsednLtlE1hs=,"Санкт-Петербург, Россия",♠️,,41,44,2015-09-08,ru,en,24/7 Hennessy Flow,2016-02-18 10:04:00,Twitter for iPhone,,,,False,,,absent,absent,0,0,0,0,[],[],[]
93827,666621247363620864,WbqCTVWm39a7AMI2Cxl0DZ7h1y50GpnGsednLtlE1hs=,WbqCTVWm39a7AMI2Cxl0DZ7h1y50GpnGsednLtlE1hs=,WbqCTVWm39a7AMI2Cxl0DZ7h1y50GpnGsednLtlE1hs=,"Санкт-Петербург, Россия",♠️,,41,44,2015-09-08,ru,en,Winter is coming https://t.co/7SMUn0bueZ,2015-11-17 14:17:00,Twitter for iPhone,,,,False,,,absent,absent,0,0,0,0,[],[],[]
94177,960545832444538880,912599581820637184,Expo 2025 Russia,expo2025russia,,The official page of the Russian bid for Expo 2025,https://t.co/SLKSvL0qEF,40938,9,2017-09-26,ru,en,"Ekaterinburg, Osaka, or Baku? Which city will host EXPO 2025? Subscribe and be in the know! https://t.co/lcQzH2pr0v",2018-02-05 16:09:00,Twitter Ads,,,,False,,,absent,absent,0,11,1948,234,[],[],[]
94550,1025715498221273088,RTHvJBSV6ZvWnv6TOxXeS9B5tTrFmIxblujXIuBcjZg=,RTHvJBSV6ZvWnv6TOxXeS9B5tTrFmIxblujXIuBcjZg=,RTHvJBSV6ZvWnv6TOxXeS9B5tTrFmIxblujXIuBcjZg=,"Саратов, Россия",Did like l,,0,5,2018-08-04,en,en,MediBit Airdrop https://t.co/fMr179CeHl,2018-08-04 12:10:00,Twitter Web Client,,,,False,,,absent,absent,0,0,0,0,[],['https://wn.nr/E7RCnH'],[]
96981,1012652228660879360,912599581820637184,Expo 2025 Russia,expo2025russia,,The official page of the Russian bid for Expo 2025,https://t.co/SLKSvL0qEF,40938,9,2017-09-26,ru,en,"Today we would like to introduce to you another Russian word used in some regions of Russia even today.

#welcome #expo2025 https://t.co/8JQG5PYxAY",2018-06-29 11:01:00,Postmypost,,,,False,,,absent,absent,5,0,7,1,"['welcome', 'expo2025']",[],[]
96982,1065960967434051585,912599581820637184,Expo 2025 Russia,expo2025russia,,The official page of the Russian bid for Expo 2025,https://t.co/SLKSvL0qEF,40938,9,2017-09-26,ru,en,"Denis Manturov, Minister of industry and trade and Evgeny Kuyvashev, Governor of Sverdlovsk region. Both excited about our presentation earlier today. #vote4ekb https://t.co/HtUPqwzRb1",2018-11-23 13:31:00,Twitter for iPhone,,,,False,,,absent,absent,0,0,3,2,['vote4ekb'],[],[]
96986,1018856823619837952,912599581820637184,Expo 2025 Russia,expo2025russia,,The official page of the Russian bid for Expo 2025,https://t.co/SLKSvL0qEF,40938,9,2017-09-26,ru,en,"The industrial exhibition Innoprom-2018 ended in Ekaterinburg a few days ago. The Expo 2025 Bid Committee took part in the exhibition, having organized a number of business and entertainment events on location https://t.co/9SrZjrNann",2018-07-16 13:56:00,Twitter for Android,,,,False,,,absent,absent,2,3,17,7,[],[],[]
96989,996382026541486081,912599581820637184,Expo 2025 Russia,expo2025russia,,The official page of the Russian bid for Expo 2025,https://t.co/SLKSvL0qEF,40938,9,2017-09-26,ru,en,"Sergey Lavrov: Ekaterinburg has an enormous positive potential for Expo 2025
https://t.co/41lFsSuTbJ https://t.co/efZVPageLD",2018-05-15 13:29:00,Twitter Web Client,,,,False,,,absent,absent,0,0,14,1,[],['https://exporussia2025.com/en/news/2837562'],[]
101544,970618567807983616,912599581820637184,Expo 2025 Russia,expo2025russia,,The official page of the Russian bid for Expo 2025,https://t.co/SLKSvL0qEF,40938,9,2017-09-26,ru,en,"The participants of the 6th Russian Forum for Young Workers, which has kicked off in Nizhny Tagil, sported outfits with the EXPO 2025 logo in support of Ekaterinburg’s bid to host the event https://t.co/uTr8RPQhLt",2018-03-05 11:14:00,Twitter Web Client,,,,False,,,absent,absent,2,0,27,8,[],[],[]
101545,978652827189997569,912599581820637184,Expo 2025 Russia,expo2025russia,,The official page of the Russian bid for Expo 2025,https://t.co/SLKSvL0qEF,40938,9,2017-09-26,ru,en,We would like to express our deepest condolences to everyone impacted by the tragedy in Kemerovo. Our thoughts are with the victims and their families. https://t.co/YjWqC3CVjY,2018-03-27 15:19:00,Twitter Web Client,,,,False,,,absent,absent,0,0,7,2,[],[],[]
101595,957614900460818432,912599581820637184,Expo 2025 Russia,expo2025russia,,The official page of the Russian bid for Expo 2025,https://t.co/SLKSvL0qEF,40938,9,2017-09-26,ru,en,I started a live stream on @YouTube: https://t.co/GxhLSMMyVa,2018-01-28 14:02:00,Google,,,,False,,,absent,absent,0,0,2,0,[],['http://youtu.be/lVb5Xsf7BSU?a'],['10228272']
104057,603896444819533824,kXFgx3LtVtSeuEDSstzJClaUxrj7SixXLvk6YXe74=,kXFgx3LtVtSeuEDSstzJClaUxrj7SixXLvk6YXe74=,kXFgx3LtVtSeuEDSstzJClaUxrj7SixXLvk6YXe74=,,,,483,61,2015-05-28,ru,en,I posted a new photo to Facebook http://t.co/gqat0iZ9hy,2015-05-28 12:11:00,Facebook,,,,False,,,absent,absent,0,0,0,0,[],['http://fb.me/42r2JsgXG'],[]
107896,716700946600955904,s9wNi8i8ghtNu8V4gC2u6dxnqAzkoPFKz0zOwZSMil4=,s9wNi8i8ghtNu8V4gC2u6dxnqAzkoPFKz0zOwZSMil4=,s9wNi8i8ghtNu8V4gC2u6dxnqAzkoPFKz0zOwZSMil4=,"Санкт-Петербург, Россия",Free to play,https://t.co/N3IZErWqlK,49,344,2016-03-20,ru,en,Polarity made fatalityyyyyyy #Polarity #teamspirit  #Dota2 #dota #prodota #epicentermoscow,2016-04-03 18:56:00,Twitter for Android,,,,False,,,absent,absent,0,0,0,0,"['Polarity', 'teamspirit', 'Dota2', 'dota', 'prodota', 'epicentermoscow']",[],[]
108248,716951759604867072,9pdCoc08Ey6DGUS3Ty2Nk+uQFYqz7h6QIg8p5cRlOMo=,9pdCoc08Ey6DGUS3Ty2Nk+uQFYqz7h6QIg8p5cRlOMo=,9pdCoc08Ey6DGUS3Ty2Nk+uQFYqz7h6QIg8p5cRlOMo=,,,,8,79,2016-03-18,ru,en,Secure?,2016-04-04 11:33:00,Twitter Web Client,,,,False,,,absent,absent,0,0,1,0,[],[],[]
108296,818861807918088194,WbqCTVWm39a7AMI2Cxl0DZ7h1y50GpnGsednLtlE1hs=,WbqCTVWm39a7AMI2Cxl0DZ7h1y50GpnGsednLtlE1hs=,WbqCTVWm39a7AMI2Cxl0DZ7h1y50GpnGsednLtlE1hs=,"Санкт-Петербург, Россия",♠️,,41,44,2015-09-08,ru,en,I'm at My apartment https://t.co/pZ1cFAJArl https://t.co/vep0yLcEoe,2017-01-10 16:47:00,Foursquare,,,,False,,,present,present,0,0,1,0,[],['https://www.swarmapp.com/c/e62mr9ypBIo'],[]
108301,766557271757238273,WbqCTVWm39a7AMI2Cxl0DZ7h1y50GpnGsednLtlE1hs=,WbqCTVWm39a7AMI2Cxl0DZ7h1y50GpnGsednLtlE1hs=,WbqCTVWm39a7AMI2Cxl0DZ7h1y50GpnGsednLtlE1hs=,"Санкт-Петербург, Россия",♠️,,41,44,2015-09-08,ru,en,I'll show u,2016-08-19 08:47:00,Twitter for iPhone,,,,False,,,absent,absent,0,0,0,0,[],[],[]
108653,1012277102417252354,912599581820637184,Expo 2025 Russia,expo2025russia,,The official page of the Russian bid for Expo 2025,https://t.co/SLKSvL0qEF,40938,9,2017-09-26,ru,en,"Yesterday Ekaterinburg hosted its last match of the FIFA World Cup. During the last two weeks, fans from various countries were supporting their national teams, and the Ural city was enjoying the atmosphere of a real feast! https://t.co/sikL0tqypD",2018-06-28 10:10:00,TweetDeck,,,,False,,,absent,absent,1,0,10,12,[],[],[]
109097,920140577051693057,779618853097791488,Ali ▲ TOP,alihundred,,"Не ищи, а выбирай! 🔝",https://t.co/tXsaOpNnbe,56970,1,2016-09-24,ru,en,"Beauty Blender 
 
https://t.co/a2F9UqzgWz https://t.co/rRYtGITUiB",2017-10-17 04:13:00,get-tweets.info3,,,,False,,,absent,absent,0,0,27,1,[],['http://ali.pub/1xanli'],[]
109168,1103201437994139649,779618853097791488,Ali ▲ TOP,alihundred,,"Не ищи, а выбирай! 🔝",https://t.co/tXsaOpNnbe,56970,1,2016-09-24,ru,en,"Beauty Blender

https://t.co/a2F9UqzgWz https://t.co/ySfuLMi7oA",2019-03-06 07:51:00,Twitter for iPhone,,,,False,,,absent,absent,0,0,3,0,[],['http://ali.pub/1xanli'],[]
109986,900470534634393600,stgM8MDnz9vlAkclKx0p1AAiSFnFMrXjRGDkqoppIk=,stgM8MDnz9vlAkclKx0p1AAiSFnFMrXjRGDkqoppIk=,stgM8MDnz9vlAkclKx0p1AAiSFnFMrXjRGDkqoppIk=,,,,46,38,2017-06-29,ru,en,"Erdogan vows to 'chop off heads of traitors' at coup anniversary rally
https://t.co/HY0g1Dh8Hu",2017-08-23 21:31:00,TweetDeck,,,,False,,,absent,absent,0,0,0,0,[],['http://leonkuravson.livejournal.com/177060.html'],[]
110841,961562678954258432,912599581820637184,Expo 2025 Russia,expo2025russia,,The official page of the Russian bid for Expo 2025,https://t.co/SLKSvL0qEF,40938,9,2017-09-26,ru,en,Governor of the Sverdlovsk Region Evgeny Kuyvashev announced that the ambassador of Ekaterinburg’s bid for EXPO 2025 will be “the kindest Russian symbol–the Russian matryoshka.” https://t.co/mXCr2VCp3x https://t.co/2oH1oxxsMw,2018-02-08 11:29:00,Twitter Web Client,,,,False,,,absent,absent,2,0,14,3,[],['https://www.instagram.com/p/Be7coP0jbap/'],[]
111111,718002514650611712,HiyfCMzL5JeS1jOIxasiBfXVFLakzMTJd9pk3Pjx8k=,HiyfCMzL5JeS1jOIxasiBfXVFLakzMTJd9pk3Pjx8k=,HiyfCMzL5JeS1jOIxasiBfXVFLakzMTJd9pk3Pjx8k=,"Южно-Сахалинск, Россия",Сложное на простом,,417,818,2016-04-05,ru,en,"All we need is MONEY, Bish...Really  C:",2016-04-07 09:08:00,Twitter Web Client,,,,False,,,absent,absent,0,0,0,0,[],[],[]
111274,644022643956555776,WbqCTVWm39a7AMI2Cxl0DZ7h1y50GpnGsednLtlE1hs=,WbqCTVWm39a7AMI2Cxl0DZ7h1y50GpnGsednLtlE1hs=,WbqCTVWm39a7AMI2Cxl0DZ7h1y50GpnGsednLtlE1hs=,"Санкт-Петербург, Россия",♠️,,41,44,2015-09-08,ru,en,Good morning http://t.co/SS28MzA1Xe,2015-09-16 05:38:00,Twitter for iPhone,,,,False,,,absent,absent,0,0,1,0,[],[],[]
111278,736509090176860160,WbqCTVWm39a7AMI2Cxl0DZ7h1y50GpnGsednLtlE1hs=,WbqCTVWm39a7AMI2Cxl0DZ7h1y50GpnGsednLtlE1hs=,WbqCTVWm39a7AMI2Cxl0DZ7h1y50GpnGsednLtlE1hs=,"Санкт-Петербург, Россия",♠️,,41,44,2015-09-08,ru,en,Always in my heart,2016-05-28 10:47:00,Twitter for iPhone,,,,False,,,absent,absent,0,0,0,0,[],[],[]
