,tweetid,userid,user_display_name,user_screen_name,user_reported_location,user_profile_description,user_profile_url,follower_count,following_count,account_creation_date,account_language,tweet_language,tweet_text,tweet_time,tweet_client_name,in_reply_to_userid,in_reply_to_tweetid,quoted_tweet_tweetid,is_retweet,retweet_userid,retweet_tweetid,latitude,longitude,quote_count,reply_count,like_count,retweet_count,hashtags,urls,user_mentions
260696,711090495900950529,0mZSXC45CL+N2vZJlNwHAqm0PA41TrzS6oyfA6rXKgg=,0mZSXC45CL+N2vZJlNwHAqm0PA41TrzS6oyfA6rXKgg=,0mZSXC45CL+N2vZJlNwHAqm0PA41TrzS6oyfA6rXKgg=,Россия,"Каждый из нас бывает дураком по крайней мере пять минут в день; мудрость заключается в том, чтобы не превысить лимит #взаимный",https://t.co/VeUJxwA8X7,249,162,2015-10-21,ru,ru,Следственный комитет назвал две основные версии катастрофы «Боинга» https://t.co/vB438GSGNL https://t.co/yRpOqVVdps,2016-03-19 07:22,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/KqTMjZ'],[]
211416,749286301636046849,0mZSXC45CL+N2vZJlNwHAqm0PA41TrzS6oyfA6rXKgg=,0mZSXC45CL+N2vZJlNwHAqm0PA41TrzS6oyfA6rXKgg=,0mZSXC45CL+N2vZJlNwHAqm0PA41TrzS6oyfA6rXKgg=,Россия,"Каждый из нас бывает дураком по крайней мере пять минут в день; мудрость заключается в том, чтобы не превысить лимит #взаимный",https://t.co/VeUJxwA8X7,249,162,2015-10-21,ru,ru,Джокович потерпел первое за год поражение на турнире «Большого шлема» https://t.co/awZb6UxzqX https://t.co/6zvVCvcZzS,2016-07-02 16:59,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/LjGJZd'],[]
59485,640853528781717504,3176135580,Бабский список дел,twihussy,,"Перечитывать список много раз, ужасаться, как много еще нужно сделать. По вопросам сотрудничества twittershop@yandex.ru",,834415,27,2015-04-26,ru,ru,"1. Понравился парень 
2. Узнать его фамилию 
3. Разонравился парень",2015-09-07 11:46,get-tweets.info5,,,,False,,,absent,absent,0,0,172,37,[],[],[]
90044,691205806700625920,xqKvgQKx5I02KDXEQg8nit8orRhowMz21QMFdhBc5c=,xqKvgQKx5I02KDXEQg8nit8orRhowMz21QMFdhBc5c=,xqKvgQKx5I02KDXEQg8nit8orRhowMz21QMFdhBc5c=,Россия,"Чудеса случаются, когда ты рискуешь всем ради мечты, которую кроме тебя не видит никто. Нужно просто верить.",,574,367,2015-10-21,ru,ru,Уткин и ряд других комментаторов выведены за штат «Матч ТВ» https://t.co/bpHLwDKktA https://t.co/4G2CMbi3BL,2016-01-24 10:28,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/K245PJ'],[]
270331,771153890444058624,0mZSXC45CL+N2vZJlNwHAqm0PA41TrzS6oyfA6rXKgg=,0mZSXC45CL+N2vZJlNwHAqm0PA41TrzS6oyfA6rXKgg=,0mZSXC45CL+N2vZJlNwHAqm0PA41TrzS6oyfA6rXKgg=,Россия,"Каждый из нас бывает дураком по крайней мере пять минут в день; мудрость заключается в том, чтобы не превысить лимит #взаимный",https://t.co/VeUJxwA8X7,249,162,2015-10-21,ru,ru,В Копенгагене неизвестный ранил двух полицейских https://t.co/xH6zPBPUG4 https://t.co/Xq0JWwktyr,2016-09-01 01:13,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/M8ypVp'],[]
92750,913993056671731712,801547011807989766,СССР,USSR_Is_We,"Москва, Россия",Ностальгия,,50634,22288,2016-11-23,ru,ru,День тот помню до сих пор... https://t.co/M3x7mb3dx8,2017-09-30 05:05,TweetDeck,,,,False,,,absent,absent,4,16,234,109,[],[],[]
184145,840179826296250369,d5lqhAVN9HE4LFvWGiRikFgB6CLHvcbdUCXXcHh6s=,d5lqhAVN9HE4LFvWGiRikFgB6CLHvcbdUCXXcHh6s=,d5lqhAVN9HE4LFvWGiRikFgB6CLHvcbdUCXXcHh6s=,"Москва, Россия",Если вы оказались по разные стороны построенных кем-то баррикад - сносите нафиг эти баррикады!,,350,480,2015-11-25,ru,ru,"RT @Current_policy: #ГДLive Госдума приняла постановление, рекомендующее правительству рассмотреть увеличение пособия по безработице https:…",2017-03-10 12:37,Twitter Web Client,,,,True,,8.401327363922084e+17,absent,absent,0,0,0,0,['ГДLive'],[],['1220760792']
211209,1008107038566645761,3176135580,Бабский список дел,twihussy,,"Перечитывать список много раз, ужасаться, как много еще нужно сделать. По вопросам сотрудничества twittershop@yandex.ru",,834415,27,2015-04-26,ru,und,https://t.co/ZegdHC2JgM,2018-06-16 22:00,Hootsuite,,,,False,,,absent,absent,1,0,107,13,[],[],[]
52647,1039054215971303429,cYv3Do4IMKFIkpMBVNMhyo4P2xkbWjIwwf0pXiHfUU=,cYv3Do4IMKFIkpMBVNMhyo4P2xkbWjIwwf0pXiHfUU=,cYv3Do4IMKFIkpMBVNMhyo4P2xkbWjIwwf0pXiHfUU=,"Онега, Архангельская область",Гармония в душе - любить свою семью и Родину,,393,609,2015-11-27,ru,ru,Томенко одержал победу на выборах губернатора Алтайского края https://t.co/aFvTZqX9rb,2018-09-10 07:33,Twitter Web Client,,,,False,,,absent,absent,0,0,0,0,[],[],[]
158952,813078494729027584,rvFkNQ9FpJ2t7S4wP533N2fFd0Yoe1dPiSMymQ+Oj+k=,rvFkNQ9FpJ2t7S4wP533N2fFd0Yoe1dPiSMymQ+Oj+k=,rvFkNQ9FpJ2t7S4wP533N2fFd0Yoe1dPiSMymQ+Oj+k=,"Воронежская область, Россия","Мы стремимся к миру, потому что знаем: мир – это тот климат, в котором может существовать свобода #взаимно",https://t.co/Pob70MeFhd,941,780,2015-10-21,ru,ru,Путин объявил 26 декабря днем траура https://t.co/uQM1miqdf3 https://t.co/N6YUDdTykc,2016-12-25 17:46,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/MycqKm'],[]
301637,1105419400637755393,3176135580,Бабский список дел,twihussy,,"Перечитывать список много раз, ужасаться, как много еще нужно сделать. По вопросам сотрудничества twittershop@yandex.ru",,834415,27,2015-04-26,ru,ru,"RT @2lrQD9Qdfot6nrvqiszYF6IFoe4o+WiXuvwDLZZeNRk=: Брюки

https://t.co/RZiJcBpuKS https://t.co/PQq81gi2in",2019-03-12 10:44,Twitter for iPhone,,,,True,779618853097791488,1.1054154018638111e+18,absent,absent,0,0,0,0,[],['http://ali.pub/366agn'],['2lrQD9Qdfot6nrvqiszYF6IFoe4o+WiXuvwDLZZeNRk=']
36693,678214477368590336,3601120683,"Архив студии карикатуры ""Чебурашка""",Of_Cheburashka,,Наш официальный аккаунт: @Of_Cheburashka_,,88601,73212,2015-09-09,ru,ru,Даже в греческом салате нет места турецким томатам https://t.co/32XbFEZC1H,2015-12-19 14:05,TweetDeck,,,,False,,,absent,absent,0,0,0,1,[],[],[]
256403,927566357490782208,885812788370837509,Игра Престолов,got_plio,,,,9365,1,2017-07-14,ru,und,👍 https://t.co/4Eeje96lKI,2017-11-06 16:00,Hootsuite,,,,False,,,absent,absent,0,0,70,3,[],[],[]
106255,1194220813941198851,3305576818,Я тебя хочу [18+],irealywantu,,,,153445,26,2015-06-01,ru,ru,"Настоящий мужчина никогда не будет трепаться о ней после их расставания, он просто однажды скажет: ""Знаешь, я и сейчас любому голову оторву, кто ее обидит"". https://t.co/E0fIEn4Va2",2019-11-12 11:50,Hootsuite Inc.,,,,False,,,absent,absent,0,0,13,5,[],[],[]
7338,750555421493125121,WbqCTVWm39a7AMI2Cxl0DZ7h1y50GpnGsednLtlE1hs=,WbqCTVWm39a7AMI2Cxl0DZ7h1y50GpnGsednLtlE1hs=,WbqCTVWm39a7AMI2Cxl0DZ7h1y50GpnGsednLtlE1hs=,"Санкт-Петербург, Россия",♠️,,41,44,2015-09-08,ru,ru,@fluffy163 в обед) давай вечерком❤️,2016-07-06 05:02,Twitter for iPhone,620297005,7.505336854815293e+17,,False,,,absent,absent,0,0,0,0,[],[],['620297005']
305161,1191686480269381633,QvKa8qrQo7hbWviL56QoTqVl62+iQ9u9S7Qa25+L8A=,QvKa8qrQo7hbWviL56QoTqVl62+iQ9u9S7Qa25+L8A=,QvKa8qrQo7hbWviL56QoTqVl62+iQ9u9S7Qa25+L8A=,,,,25,87,2017-09-24,ru,ru,RT @funnywatch: Время современных технологий https://t.co/XfQCvXlOo3,2019-11-05 11:59,Twitter Web App,,,,True,,1.1916828491471708e+18,absent,absent,0,0,0,0,[],[],['1904002170']
72934,818795248524599302,3510548655,Анастасия Черниченко,Chernika_Nas,"Москва, Россия","Блогер, журналист, патриот",,10650,10905,2015-09-01,ru,ru,"Вопрос, необходимость решения которого назрела действительно давно https://t.co/qjmjq3Z4sk https://t.co/Q71wmtWfL2",2017-01-10 12:22,Twitter Web Client,,,,False,,,absent,absent,0,0,0,0,[],['http://www.interfax.ru/russia/544734'],[]
176844,984511222887268352,937289534919921665,Ирина Анциферова,Anciferova_IV,"Курск, Россия","Ректор Курской академии государственной и муниципальной службы, доктор социологических наук, Почетный работник науки и образования Курской области",https://t.co/ASO7540JEr,15308,9456,2017-12-03,ru,ru,В Курске образовательная акция «Тотальный диктант» пройдет уже в четвертый раз https://t.co/A3kgWO81HM https://t.co/vvVl0vKSJE,2018-04-12 19:19,Twitter Web Client,,,,False,,,absent,absent,0,0,6,2,[],['http://op46.ru/news/1154.html'],[]
6575,1156864135726030848,JNR8cQ+sxybH8DtQdhHpge2IxtiQ0SxrhbnTfLIA=,JNR8cQ+sxybH8DtQdhHpge2IxtiQ0SxrhbnTfLIA=,JNR8cQ+sxybH8DtQdhHpge2IxtiQ0SxrhbnTfLIA=,,Привозим продукты домой и в офис 🤓,https://t.co/oqBFIjK23f,531,164,2018-10-02,ru,und,@rivieramoscow https://t.co/3vv8sgl8tH,2019-08-01 09:47,Twitter Web App,1085052904560619525,1.1568635267088753e+18,,False,,,absent,absent,0,1,1,0,[],[],['1085052904560619525']
294189,615247275858743296,3305576818,Я тебя хочу [18+],irealywantu,,,,153445,26,2015-06-01,ru,ru,"RT @leila_notes: Почему доча не хочет фотографироваться для моей странички в одноклассниках, ей же там мои подруги пятерки ставят",2015-06-28 19:55,Twitter Web Client,,,,True,,6.152231453650248e+17,absent,absent,0,0,0,0,[],[],['1269243787']
306138,919627397292527619,wtem0+fpqEh8CvFsygMHyc+IqiaGJi7mhcYOhKJ5TzE=,wtem0+fpqEh8CvFsygMHyc+IqiaGJi7mhcYOhKJ5TzE=,wtem0+fpqEh8CvFsygMHyc+IqiaGJi7mhcYOhKJ5TzE=,"Ставрополь, Россия","Победить самого себя бывает гораздо сложнее, чем самого сильного из врагов",,381,444,2015-11-26,ru,ru,"RT @ikn0INptgUnXgCrP5oAwknzTxepNXIJwIWCvugZdVo=: Национальный парк Ергаки, Красноярский край, Россия https://t.co/6QEpY3areO",2017-10-15 18:13,Twitter Web Client,,,,True,805433712368373760,9.190815865695273e+17,absent,absent,0,0,0,0,[],[],['ikn0INptgUnXgCrP5oAwknzTxepNXIJwIWCvugZdVo=']
202433,1152640564862554112,805433712368373760,Интересная Россия,interesno_rus,"Москва, Россия",Открой Россию заново!,,32129,14968,2016-12-04,ru,ru,Лесная чаща https://t.co/DLrh7wJv0H,2019-07-20 18:05,TweetDeck,,,,False,,,absent,absent,0,0,46,13,[],[],[]
222085,762391913865490432,xqKvgQKx5I02KDXEQg8nit8orRhowMz21QMFdhBc5c=,xqKvgQKx5I02KDXEQg8nit8orRhowMz21QMFdhBc5c=,xqKvgQKx5I02KDXEQg8nit8orRhowMz21QMFdhBc5c=,Россия,"Чудеса случаются, когда ты рискуешь всем ради мечты, которую кроме тебя не видит никто. Нужно просто верить.",,574,367,2015-10-21,ru,ru,Эрдоган пообещал подписать закон о смертной казни для участников переворота https://t.co/Qg0wqUvJEm https://t.co/m09GkseiDw,2016-08-07 20:56,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/LzW2V4'],[]
71445,1033684497840005121,8G1j13tl9R18gcjj3o0M8Rz7yH3t+KBIh8kTtLC6Kpo=,8G1j13tl9R18gcjj3o0M8Rz7yH3t+KBIh8kTtLC6Kpo=,8G1j13tl9R18gcjj3o0M8Rz7yH3t+KBIh8kTtLC6Kpo=,"Воронеж, Россия",Специализация: Государственное и муниципальное управление #политика #общество #выборы,https://t.co/uF5PkgE4f5,263,168,2016-02-27,ru,ru,Боец ММА нокаутировал соперника ударом из футбола https://t.co/GgPa4U6kUa https://t.co/3my9U7cnAI,2018-08-26 11:56,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/Qh6r07'],[]
49836,686486279005970432,R2VszeqKyGgGD7FVxBRB3ZGxQmshFK1fumhf3QoYKE=,R2VszeqKyGgGD7FVxBRB3ZGxQmshFK1fumhf3QoYKE=,R2VszeqKyGgGD7FVxBRB3ZGxQmshFK1fumhf3QoYKE=,"Воронежская область, Россия","Оптимист вовсе не тот, кто никогда не страдал, а тот кто пережил отчаяние и победил его #взаимно",https://t.co/mffaLVmatc,806,824,2015-10-06,ru,ru,МГУ урежет баллы при поступлении за ГТО и золотые медали https://t.co/hjMdioIlwQ https://t.co/wquTjiSpYO,2016-01-11 09:54,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/DF8K6p'],[]
201312,677459521493577729,5AblBblW5s51ONJTs3tfi7jqPjqDoilNyMqdLqI6EI=,5AblBblW5s51ONJTs3tfi7jqPjqDoilNyMqdLqI6EI=,5AblBblW5s51ONJTs3tfi7jqPjqDoilNyMqdLqI6EI=,"Воронеж, Воронежская область",Ограниченные умы видят ограниченность только в других,https://t.co/b3ZoxTvWFU,316,313,2015-10-21,ru,ru,Путин пообещал разобраться с арестом журналиста РБК Александра Соколова https://t.co/29BgAP8UP3 https://t.co/5NOOx4CxuF,2015-12-17 12:05,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/D2HX3n'],[]
63369,1178581495893680128,801547011807989766,СССР,USSR_Is_We,"Москва, Россия",Ностальгия,,50634,22288,2016-11-23,ru,ru,Перекур на съемочной площадке - идет обсуждение будущего эпизода https://t.co/eRqeZq1l5A,2019-09-30 08:05,TweetDeck,,,,False,,,absent,absent,0,2,142,38,[],[],[]
184928,942763870892052480,801547011807989766,СССР,USSR_Is_We,"Москва, Россия",Ностальгия,,50634,22288,2016-11-23,ru,ru,"18 декабря 1878 года родился великий советский лидер, одержавший победу в Великой Отечественной Войне и заложивший основу самого сильного государства на планете - Иосиф Виссарионович Сталин https://t.co/wlQ1xWCQAb",2017-12-18 14:29,Twitter Web Client,,,,False,,,absent,absent,2,9,230,123,[],[],[]
198314,965516808865361920,920377198590222339,ЁЖ,naigolkah,,"то, о чем вам не расскажут по телевизору",https://t.co/UC7YoacEPO,11764,6,2017-10-17,ru,ru,"Победитель шоу Трампа в качестве поздравления получил стриптизёршу plus-size, которая разделась и села ему на лицо

(18+) Видео здесь: https://t.co/ALrqf2Pn6q https://t.co/Uf9xTn8VY4",2018-02-19 09:22,Twitter Web Client,,,,False,,,absent,absent,3,5,65,4,[],['https://t.me/joinchat/AAAAAEJZLe-Zh3MNVC418g'],[]
149351,1059101986560212992,8G1j13tl9R18gcjj3o0M8Rz7yH3t+KBIh8kTtLC6Kpo=,8G1j13tl9R18gcjj3o0M8Rz7yH3t+KBIh8kTtLC6Kpo=,8G1j13tl9R18gcjj3o0M8Rz7yH3t+KBIh8kTtLC6Kpo=,"Воронеж, Россия",Специализация: Государственное и муниципальное управление #политика #общество #выборы,https://t.co/uF5PkgE4f5,263,168,2016-02-27,ru,ru,Во ФСИН пожаловались на боязнь тюремщиков выходить из дома https://t.co/tEJWWGg1M6 https://t.co/PgqNoSwOLw,2018-11-04 15:16,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/QqQg95'],[]
13963,1028975352352329728,qNbqasczPW6pIKYOE3IXBRc80FU7PQP3IkW3SC2nFdU=,qNbqasczPW6pIKYOE3IXBRc80FU7PQP3IkW3SC2nFdU=,qNbqasczPW6pIKYOE3IXBRc80FU7PQP3IkW3SC2nFdU=,"ТиНАО, Москва, Россия",Актуальные новости нашего района каждый день!,https://t.co/Xv2PWMzINi,392,1124,2016-03-24,ru,ru,Фестиваль «Буратиновое лето» прошел в Ново-Переделкино https://t.co/n5FtsOyr2d https://t.co/SeGwk00SEZ,2018-08-13 12:03,Twitter Web Client,,,,False,,,absent,absent,0,0,0,0,[],['http://newmsknews.ru/2018/08/13/festival-buratinovoe-leto-proshel-v-novo-peredelkino/'],[]
145113,957360581740130304,PADdCg7PJfDm9Wq3LU+s6n6eycwCAOAsCUFCnfVZOwk=,PADdCg7PJfDm9Wq3LU+s6n6eycwCAOAsCUFCnfVZOwk=,PADdCg7PJfDm9Wq3LU+s6n6eycwCAOAsCUFCnfVZOwk=,"Воронеж, Россия","Спокойствие и терпение — это величайшие проявления внутренней силы. А имеющий такую силу сможет достигнуть всего, чего захочет!",https://t.co/PZh6OkCZpR,221,93,2016-02-27,ru,ru,Сооснователь Apple перенервничал и продал все биткоины https://t.co/sf9p83wIQ7 https://t.co/kzuCbxYyX4,2018-01-27 21:12,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/QD0YHN'],[]
44686,775330001516396544,7oeKIpfqA+N+ht8PYf4z8JKrc0vLcSRy2v2LvKOtzGY=,7oeKIpfqA+N+ht8PYf4z8JKrc0vLcSRy2v2LvKOtzGY=,7oeKIpfqA+N+ht8PYf4z8JKrc0vLcSRy2v2LvKOtzGY=,"Москва, Россия","Депутат ГД РФ, Первый заместитель Председателя ВООВ «БОЕВОЕ БРАТСТВО», председатель Патриотической платформы «Единой России»",https://t.co/Mua3fdUgda,3779,19,2016-02-24,ru,ru,"В поселении #Вороново прошло военно-патриотическое соревнование #ТрассаМужества
 
https://t.co/SKEzotBvHn
#БоевоеБратство #ДелаВажнееСлов",2016-09-12 13:47,Twitter Web Client,,,,False,,,absent,absent,0,0,1,2,"['Вороново', 'ТрассаМужества', 'БоевоеБратство', 'ДелаВажнееСлов']",['https://www.youtube.com/watch?v=4ArdQifTvZ4'],[]
82079,846832826729189377,5AblBblW5s51ONJTs3tfi7jqPjqDoilNyMqdLqI6EI=,5AblBblW5s51ONJTs3tfi7jqPjqDoilNyMqdLqI6EI=,5AblBblW5s51ONJTs3tfi7jqPjqDoilNyMqdLqI6EI=,"Воронеж, Воронежская область",Ограниченные умы видят ограниченность только в других,https://t.co/b3ZoxTvWFU,316,313,2015-10-21,ru,ru,Супруге Франсуа Фийона предъявили обвинения https://t.co/HFnLXHZzpP https://t.co/KGHdEKeaav,2017-03-28 21:14,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/NlK7hl'],[]
203357,998011689571438592,885812788370837509,Игра Престолов,got_plio,,,,9365,1,2017-07-14,ru,uk,Робб Старк ☺ https://t.co/DqT4bABgcb,2018-05-20 01:25,Hootsuite,,,,False,,,absent,absent,0,0,35,1,[],[],[]
240923,1149341385218306050,SwU9ERdLoP085h8NFjFlM7BsGivcx6yUVWeBX4uQM=,SwU9ERdLoP085h8NFjFlM7BsGivcx6yUVWeBX4uQM=,SwU9ERdLoP085h8NFjFlM7BsGivcx6yUVWeBX4uQM=,,Технологические конкурсы Up Great – это новый формат инженерных соревнований для решения критически важных технологических задач.,https://t.co/2IJJjUTQkC,8,0,2019-07-03,ru,ru,"В эту субботу стартует очный этап международного конкурса Ice Vision, который организует команда технологических конкурсов #Up_Great совместно с НИТУ «МИСиС».",2019-07-11 15:35,Twitter Web Client,,,,False,,,absent,absent,0,1,0,0,['Up_Great'],[],[]
215652,828020326990802945,3305576818,Я тебя хочу [18+],irealywantu,,,,153445,26,2015-06-01,ru,und,https://t.co/8P1mqjHehl,2017-02-04 23:20,get-tweets.info5,,,,False,,,absent,absent,1,0,167,36,[],[],[]
101565,859028495854440451,712983454296707072,Ирина Сафронова,SafronIra,"Москва, Россия",Немного о мире и много о себе,,11074,11073,2016-03-24,ru,und,https://t.co/iXyWSs3KDl,2017-05-01 12:55,Twitter Web Client,,,,False,,,absent,absent,0,0,0,0,[],[],[]
108249,1030480993331888129,C1CUao6aeZyM2CJftrTTpaMhvvwF7YIXe5NoB2CJ7s=,C1CUao6aeZyM2CJftrTTpaMhvvwF7YIXe5NoB2CJ7s=,C1CUao6aeZyM2CJftrTTpaMhvvwF7YIXe5NoB2CJ7s=,"Москва, Россия",,,383,392,2015-11-28,ru,ru,Саакашвили рассказал о своём возможном возвращении на Украину https://t.co/tdY3mgzZtU,2018-08-17 15:46,Twitter Web Client,,,,False,,,absent,absent,0,0,0,0,[],[],[]
210361,783690229173673987,3305576818,Я тебя хочу [18+],irealywantu,,,,153445,26,2015-06-01,ru,und,https://t.co/7mOO5TFJqW,2016-10-05 15:28,get-tweets.info07,,,,False,,,absent,absent,0,0,190,46,[],[],[]
114442,955098595899990018,937289534919921665,Ирина Анциферова,Anciferova_IV,"Курск, Россия","Ректор Курской академии государственной и муниципальной службы, доктор социологических наук, Почетный работник науки и образования Курской области",https://t.co/ASO7540JEr,15308,9456,2017-12-03,ru,ru,В России стартовала избирательная кампания. Восемнадцатого декабря минувшего года было опубликовано постановление Совета Федерации «О назначении выборов президента Российской Федерации» https://t.co/yXhBTHDNiR https://t.co/gtqJdCRUBm,2018-01-21 15:23,Twitter Web Client,,,,False,,,absent,absent,1,0,8,3,[],['http://op46.ru/news/1031.html'],[]
112632,828660661093822466,cYv3Do4IMKFIkpMBVNMhyo4P2xkbWjIwwf0pXiHfUU=,cYv3Do4IMKFIkpMBVNMhyo4P2xkbWjIwwf0pXiHfUU=,cYv3Do4IMKFIkpMBVNMhyo4P2xkbWjIwwf0pXiHfUU=,"Онега, Архангельская область",Гармония в душе - любить свою семью и Родину,,393,609,2015-11-27,ru,ru,RT @IRs+hLSfsdjgsSZ+s34okvt9f0VnDkccdJChp2JGh08=: Юрий Гагарин с дочерьми Леной и Галей. 1966 год. https://t.co/tviW8Py9oG,2017-02-06 17:44,Twitter Web Client,,,,True,760011195751469056,8.28637162522497e+17,absent,absent,0,0,0,0,[],[],['IRs+hLSfsdjgsSZ+s34okvt9f0VnDkccdJChp2JGh08=']
87469,851302642298966017,5AblBblW5s51ONJTs3tfi7jqPjqDoilNyMqdLqI6EI=,5AblBblW5s51ONJTs3tfi7jqPjqDoilNyMqdLqI6EI=,5AblBblW5s51ONJTs3tfi7jqPjqDoilNyMqdLqI6EI=,"Воронеж, Воронежская область",Ограниченные умы видят ограниченность только в других,https://t.co/b3ZoxTvWFU,316,313,2015-10-21,ru,ru,Хакер потребовал от жертв пройти японскую аниме-игру вместо выкупа https://t.co/OMxZqPcnzV https://t.co/Ez6XRMPuBT,2017-04-10 05:15,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/NrgXR4'],[]
276468,780331482191572993,xqKvgQKx5I02KDXEQg8nit8orRhowMz21QMFdhBc5c=,xqKvgQKx5I02KDXEQg8nit8orRhowMz21QMFdhBc5c=,xqKvgQKx5I02KDXEQg8nit8orRhowMz21QMFdhBc5c=,Россия,"Чудеса случаются, когда ты рискуешь всем ради мечты, которую кроме тебя не видит никто. Нужно просто верить.",,574,367,2015-10-21,ru,ru,Улице в Махачкале присвоят имя убитого боевиками полицейского https://t.co/NawXqzmpis https://t.co/6BvB2k6IqS,2016-09-26 09:01,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/ML8Dgp'],[]
139282,1047837077696667649,974268923238584320,Пробная Перепись,ppn2018,,,,22114,0,2018-03-15,ru,ru,"Примите участие в Пробной переписи населения 2018 с 1 октября! Ответьте на вопросы переписных листов онлайн на портале Госуслуг, лично переписчику или на переписном участке.  https://t.co/GQjPfeyBxD https://t.co/oXsFzW2tBb",2018-10-04 13:13,Twitter for Advertisers,,,,False,,,absent,absent,0,0,0,0,[],['https://bit.ly/2OWXY1V'],[]
19243,667131441931661312,rvFkNQ9FpJ2t7S4wP533N2fFd0Yoe1dPiSMymQ+Oj+k=,rvFkNQ9FpJ2t7S4wP533N2fFd0Yoe1dPiSMymQ+Oj+k=,rvFkNQ9FpJ2t7S4wP533N2fFd0Yoe1dPiSMymQ+Oj+k=,"Воронежская область, Россия","Мы стремимся к миру, потому что знаем: мир – это тот климат, в котором может существовать свобода #взаимно",https://t.co/Pob70MeFhd,941,780,2015-10-21,ru,ru,Российское антидопинговое агентство официально признали незаконным https://t.co/PQwqfQJihk https://t.co/1nxXb2HwUu,2015-11-19 00:05,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/Cn2dMg'],[]
70889,811901865415868416,3305576818,Я тебя хочу [18+],irealywantu,,,,153445,26,2015-06-01,ru,und,https://t.co/mjtDn5DA7z,2016-12-22 11:51,get-tweets.info5,,,,False,,,absent,absent,0,0,181,43,[],[],[]
175141,897563658313748481,3176135580,Бабский список дел,twihussy,,"Перечитывать список много раз, ужасаться, как много еще нужно сделать. По вопросам сотрудничества twittershop@yandex.ru",,834415,27,2015-04-26,ru,ru,"1. Беситься, когда влюбленные на улице ходят за ручку.
2. При этом самой ходить за ручку с парнем.",2017-08-15 21:00,Hootsuite,,,,False,,,absent,absent,0,0,137,17,[],[],[]
51233,1036754557588652032,d5lqhAVN9HE4LFvWGiRikFgB6CLHvcbdUCXXcHh6s=,d5lqhAVN9HE4LFvWGiRikFgB6CLHvcbdUCXXcHh6s=,d5lqhAVN9HE4LFvWGiRikFgB6CLHvcbdUCXXcHh6s=,"Москва, Россия",Если вы оказались по разные стороны построенных кем-то баррикад - сносите нафиг эти баррикады!,,350,480,2015-11-25,ru,ru,"В Костроме наркодилеры вызвали полицию из-за ""нападения диких чаек"" https://t.co/JCW5grUkGR",2018-09-03 23:15,Twitter Web Client,,,,False,,,absent,absent,0,0,0,0,[],[],[]
167806,798848101943427073,779618853097791488,Ali ▲ TOP,alihundred,,"Не ищи, а выбирай! 🔝",https://t.co/tXsaOpNnbe,56970,1,2016-09-24,ru,ru,"USB-сплиттер 
 
https://t.co/3rBglM8qtJ - 100₽ https://t.co/2hZNkvAgoi",2016-11-16 11:20,get-tweets.info3,,,,False,,,absent,absent,0,0,53,0,[],['http://ali.pub/kr4a0'],[]
100094,825014228520013825,d5lqhAVN9HE4LFvWGiRikFgB6CLHvcbdUCXXcHh6s=,d5lqhAVN9HE4LFvWGiRikFgB6CLHvcbdUCXXcHh6s=,d5lqhAVN9HE4LFvWGiRikFgB6CLHvcbdUCXXcHh6s=,"Москва, Россия",Если вы оказались по разные стороны построенных кем-то баррикад - сносите нафиг эти баррикады!,,350,480,2015-11-25,ru,ru,RT @Current_policy: #ГДLive Основные парламентские итоги дня https://t.co/cvhhKa5dTq,2017-01-27 16:14,Twitter Web Client,,,,True,,8.249897267006177e+17,absent,absent,0,0,0,0,['ГДLive'],[],['1220760792']
357,1055073773878173702,UuE8Hxz2UoNqeeqHQqPTGiX+z8VMGSUiedVjzXy8=,UuE8Hxz2UoNqeeqHQqPTGiX+z8VMGSUiedVjzXy8=,UuE8Hxz2UoNqeeqHQqPTGiX+z8VMGSUiedVjzXy8=,,"Обожаю футбол, баскетбол и тачки",,0,43,2018-09-26,ru,ru,"Не закрывай рот тем, кто открывает тебе глаза. И твердо, став на ноги, не забывай тех, кто поднимал тебя на руках. (с)",2018-10-24 12:29,Twitter Web Client,,,,False,,,absent,absent,0,0,0,0,[],[],[]
